-2.17344 1.02003 0.135807 0.450911 -0.792229 0.385449 1.96945 1.31533 0.123905 
-0.615345 -0.227707 0.384228 -1.78817 2.65933 0.00335704 2.50194 0.699612 0.308542 
1.0376 -0.884655 0.285043 -1.94693 1.58206 0.254524 0.206275 0.0346115 1.35197 
-1.77242 -0.877943 0.00671407 -2.74822 1.10901 0.598773 2.17637 0.963849 0.0946074 
2.88849 -0.0819746 1.06479 -1.82296 0.0720034 0.248726 2.81799 0.577466 1.2067 
0.653066 0.0305847 0.630207 -2.022 0.000671137 1.96356 0.773553 -1.03576 0.0103763 
-2.90918 0.0169702 1.12552 1.8312 -0.368263 0.482498 -1.75118 1.29673 0.197455 
0.827754 -0.927416 0.0732444 -0.032136 0.847838 0.321055 -2.92291 -2.04611 0.166936 
0.626331 -2.4718 0.13123 -0.0896329 1.26452 0.37141 2.60961 -0.323776 0.173956 
2.34758 0.206614 0.531938 2.21409 0.969026 0.124516 -2.6325 -1.57842 0.707114 
2.83703 -0.045925 0.788293 0.12772 -2.03076 0.0537126 -0.579821 -1.56423 0.044557 
2.03006 0.000479384 2.53304 2.2996 0.0589642 0.28077 2.67736 -1.42981 0.417798 
-0.0960417 -0.17766 0.498978 -2.72314 -1.25589 0.0488296 -0.563341 -0.569987 0.191046 
1.01782 0.345636 0.132756 -2.31022 -0.497504 0.490432 2.35087 0.546977 1.13498 
-1.51369 0.736813 0.00549333 2.64513 0.953878 0.167241 0.891842 -0.551771 1.25584 
2.91852 -0.14161 1.11148 1.6545 2.67889 0.174566 1.12146 0.847263 0.68392 
-1.16944 -2.66739 0.101627 2.59734 -2.56767 0.154424 -2.9588 -0.915719 0.0869778 
-0.259743 -0.949467 0.202643 2.19724 0.232501 0.330821 -2.30235 -0.875067 0.198981 
2.17472 3.12069 0.0704978 -2.7539 -1.06279 0.23896 0.262673 2.05646 0.268563 
0.341044 -1.69846 0.0866726 2.91504 -0.047459 0.171819 1.39375 2.82175 0.227058 
-2.79565 0.0252156 1.89611 -2.61107 -0.0737292 0.351573 0.299661 -1.77094 0.382397 
-0.975707 1.54199 0.101016 -0.157201 0.859343 0.0283822 -1.26942 2.72702 0.28901 
-1.81362 -0.284083 0.385754 -0.990356 -0.225023 0.366832 2.35875 1.4975 0.504166 
0.207007 2.77036 0.174871 -1.16303 -2.08829 0.526139 0.203162 0.303066 0.307016 
-2.2866 -0.856659 0.00274667 1.61055 0.366728 0.201727 -1.22712 0.125886 0.968352 
-0.766961 0.923197 0.0228889 1.58345 -0.654742 0.50264 -2.78686 2.74217 0.558489 
0.74865 -2.47582 0.169988 2.50102 1.4348 0.317087 0.568834 2.67084 0.588397 
0.948424 0.0399806 0.757469 1.07093 -0.150047 1.50121 1.64736 2.64169 0.498978 
-0.864376 1.14007 0.121464 1.09107 -0.397409 1.31504 2.48582 -1.70958 0.116581 
-0.189245 -0.621952 0.185247 0.949156 0.308819 0.86581 -0.463179 -1.0697 0.78341 
0.750298 -1.13815 0.391247 2.77697 2.94735 0.260323 2.42869 1.81715 0.657979 
1.68252 -0.202012 0.701926 -0.20481 0.505174 1.03122 -2.26279 -1.64074 0.481582 
1.49867 -0.267784 0.457472 -1.22968 0.377467 0.57741 -1.8486 2.46202 0.331126 
-2.98627 0.641895 0.269173 -1.57595 -2.01773 0.552385 0.389019 -0.659344 0.0268563 
-2.3386 -2.2858 0.0387585 0.662954 0.141993 0.0808741 -2.19797 1.68312 0.606708 
-1.63656 0.311312 0.563677 -1.08319 -2.7299 0.625019 -0.947142 -1.48676 0.0375378 
1.77755 1.5556 0.0738548 0.301126 -0.223872 0.661336 1.86837 1.09098 0.444349 
-0.0509964 -0.198369 0.761132 -1.81509 2.0091 0.345775 0.142369 -3.0158 0.455947 
-0.657643 0.115723 0.265816 -2.86688 -0.723965 0.198675 -2.20145 1.11073 0.790124 
1.87094 1.12626 0.0872829 2.77624 0.378425 0.29664 -0.512619 0.888298 0.3296 
-1.49373 -0.037296 1.81341 0.298563 0.728759 0.158696 -1.90719 0.632307 0.479446 
-2.46055 -0.0812076 0.163274 0.445418 -2.89576 0.0177007 -1.66164 -1.96039 0.371715 
-2.02109 -0.26625 0.42024 0.962889 2.29577 0.439467 1.23646 2.47161 0.0949126 
2.85827 2.12089 0.189215 0.925535 -1.33585 0.376598 0.219642 -1.92108 0.465407 
-2.17618 -2.88368 0.191961 1.86618 -0.795106 0.224921 -2.30107 -2.76307 0.0430311 
1.65395 0.211408 0.813929 1.29945 -1.6045 0.527055 2.23899 2.59893 0.793176 
-0.785089 2.57534 0.0216681 -1.5157 -0.322242 0.234382 -1.23646 -0.588204 0.7416 
-2.58654 1.77151 0.174871 1.01325 1.22406 0.143437 -0.891476 -0.0641415 0.162358 
2.54076 -1.18935 0.0149541 2.78741 1.18954 0.126652 -2.81121 -2.74888 0.445265 
-0.477462 -0.157717 0.307627 2.09561 0.0204217 0.0949126 -1.81802 1.15119 0.760216 
1.73763 1.78724 0.147099 -1.98575 -1.87755 0.272225 -2.64806 -2.48158 0.35432 
-0.986145 -0.693285 0.241707 -0.000274667 -2.34083 0.0180059 2.06357 -1.79337 0.342418 
0.111789 0.341417 0.171209 -1.94235 1.7857 0.201117 1.11432 -0.552346 0.336314 
2.3441 1.04534 0.297861 2.95441 -2.68714 0.500198 0.614978 0.464714 0.166631 
-1.59243 -0.429624 0.213324 -2.28239 -0.0411311 0.530412 1.61861 0.730485 0.374462 
-1.20386 -0.00680725 1.13346 -1.64333 1.47008 0.288095 -2.29063 -2.2601 0.660115 
1.44484 -0.0135186 1.45543 0.280984 0.0420899 0.458083 2.65941 2.47314 0.536515 
1.2804 -1.00469 0.182806 1.14618 2.53776 0.130619 0.717338 2.9299 0.227363 
-0.521409 -0.138734 0.493484 1.79128 -0.773821 0.153813 2.5576 -0.792421 0.113224 
-1.78854 0.717829 0.278939 0.0748009 -0.939688 0.566424 -0.0495315 -0.739305 0.522477 
0.211219 -0.0012464 6.24897 1.38826 2.20526 0.223395 2.25602 2.11303 0.182806 
-2.89618 -0.121668 0.628986 -1.26356 0.123393 1.11026 2.74145 1.00623 0.246284 
-1.7944 -0.854741 0.410779 1.07111 1.61696 0.549028 0.227515 0.1744 0.441298 
-2.45836 2.34371 0.108646 -1.83926 -1.92012 0.331736 -2.82788 2.49289 0.582904 
-0.351299 -1.33432 0.227668 -0.541002 1.44803 0.452895 0.625233 2.61926 0.1236 
-2.08774 1.03633 0.432752 2.11173 -3.07659 0.35371 -1.8041 -1.43786 0.22248 
1.03778 0.237678 0.171819 -0.274392 1.42003 0.367138 0.61919 -1.39299 0.175176 
1.36372 -0.00719075 1.28849 0.21012 0.230967 0.442213 2.7821 -0.377658 1.27476 
2.97272 -1.34371 0.120853 -2.46898 -0.305559 0.215461 0.17716 -1.47449 0.323191 
-2.81689 0.0775643 0.417188 -1.3976 -0.395491 0.290841 0.159948 2.9786 0.28077 
1.67684 2.23594 0.0369274 0.684561 0.412941 0.278939 -1.83816 -2.95693 0.538347 
-0.568834 2.07774 0.229804 -1.65194 -1.70517 0.553606 0.3773 -2.72261 0.0689718 
-0.558947 -1.50459 0.0561541 -1.61898 0.262415 0.570391 -0.337382 -2.27602 0.376598 
-1.2251 0.23461 0.260628 -2.57958 -0.265866 0.850551 -1.29048 0.512078 0.771813 
2.66747 0.812747 0.460219 -0.659108 -2.80679 0.431837 -0.372723 1.59664 0.247505 
2.56658 1.78724 0.243233 -0.883969 -1.32377 0.166021 1.89877 -1.93566 0.798059 
1.51149 1.56423 0.148015 -2.14158 -0.688874 0.231941 1.12604 -0.349854 1.07517 
1.34101 -1.15905 0.112918 -2.13242 1.09328 0.240486 -0.114536 -2.36269 0.500198 
1.73928 2.66509 0.101932 2.57775 -1.84381 0.665609 0.148595 -1.86739 0.0842311 
-1.51955 -0.421762 0.170904 1.78176 -0.135282 0.14771 -1.61385 2.5322 0.357677 
-2.48784 -0.000671137 1.68218 -0.0971404 2.55694 0.332652 -0.294351 -0.904213 0.212409 
2.51988 0.397409 0.468154 1.99179 2.14121 0.0631733 0.477279 -1.80756 0.706503 
2.78045 1.07123 0.369579 2.11484 -2.97803 0.509964 0.72924 0.788586 0.11536 
-1.71364 0.00795777 1.57842 -2.66326 3.13507 0.323801 0.129917 -1.51284 0.0796533 
-2.16446 0.194342 0.336924 2.4102 -0.377275 0.853603 1.8442 2.19912 0.469985 
0.617725 -3.0948 0.301523 -2.7138 2.22923 0.0433363 2.36186 0.383028 0.0619526 
-0.650868 -0.721664 0.201422 0.887814 0.157334 0.356761 -1.15131 2.43613 0.28016 
-0.735282 0.770945 0.272835 0.301126 1.87544 0.221564 1.1222 -0.253594 0.155034 
1.75777 0.298848 0.549638 -2.33256 -2.94888 0.36256 -2.1522 1.38321 0.239875 
-1.34193 -0.210258 0.684835 -2.24723 1.41236 0.394299 2.92657 -1.4068 0.811792 
-1.27253 0.0430486 1.46886 0.115818 -0.156183 0.365001 0.730155 2.44994 0.195013 
0.541185 -1.29002 0.324107 -2.30125 2.63479 0.0543229 1.70504 -1.42061 0.158391 
0.493576 -1.76212 0.171819 2.98279 2.72971 0.0433363 -2.34373 -0.197218 0.118717 
-1.6512 2.14294 0.0180059 0.0365307 -0.074688 1.93793 -1.72445 2.98359 0.539872 
1.15296 -0.770178 0.464492 0.0176702 -1.07928 0.117496 1.51314 2.20488 0.161748 
1.17457 0.165579 0.301828 -2.81176 -0.0564714 2.18207 1.38899 0.424255 0.506607 
-1.67171 -1.09846 0.310373 -1.41902 1.951 0.531022 -1.05426 -2.73949 0.340281 
-2.53545 -1.04764 0.348827 2.38347 1.79069 0.679647 1.60982 -0.910541 0.252693 
1.37727 -1.00814 0.00183111 -0.404401 1.46931 0.107425 -1.74184 -1.20412 0.719932 
-0.161229 3.00526 0.13947 -0.0870693 -2.2647 0.588092 2.36644 -0.663946 0.145573 
