-0.0673372 -0.0490003 -0.000406577 0.045453 -0.0295525 
-0.052408 0.0285873 -0.0589786 0.592319 0.128207 
-0.103653 -0.00852835 0.1884 0.0238623 0.165139 
-0.676887 -0.100569 0.182994 -1.43552 0.791628 
7.53119 0.143157 0.318244 6.03267 0.564795 
-2.95437 -0.122111 0.097504 -3.62071 0.0286025 
-3.64766 -0.0252441 -0.0680055 -2.7793 0.0614501 
-0.070699 0.0408534 -0.020146 -0.474881 -0.099612 
0.0407811 -0.075182 -0.0162814 0.497329 0.144782 
1.00587 0.0481136 -0.143791 -0.299622 -0.904976 
1.03879 0.00242739 0.0437082 2.19685 -0.192519 
10.6331 -0.137876 -0.122425 6.94689 -0.53412 
-0.109573 -0.0313636 -0.036815 -0.346769 -0.210657 
0.153738 0.0637937 0.0328085 1.61158 0.396342 
1.28507 -0.0537523 -0.127383 1.51499 -0.553334 
5.09231 0.186242 0.278932 4.27122 0.857762 
0.0142141 0.0482394 -0.149513 -0.0545614 -0.714152 
0.21708 -0.0326825 -0.16456 0.152795 -0.248128 
-0.221771 -0.0221597 0.0366085 -0.381327 0.510605 
0.242755 -0.0482846 -0.0133361 0.773448 0.453506 
-9.43351 -0.213964 -0.113724 -6.13256 -0.600059 
-0.0832455 -0.00830513 0.102469 -0.512809 0.920168 
-0.631748 0.00111706 0.00571957 0.0954013 0.500196 
-0.25577 0.068978 -0.162484 -0.462431 -0.548563 
-0.16962 -0.0350077 0.135358 -0.813111 0.142183 
0.200328 -0.106152 0.213603 -0.808628 1.26255 
0.767434 0.054452 0.348724 1.29702 1.67586 
3.92778 -0.0881785 0.0780907 3.11845 1.19383 
1.00813 -0.111731 -0.247291 1.67008 -0.534897 
0.766043 -0.0477866 -0.265314 0.484538 -0.653767 
1.3783 0.277798 0.507628 2.61423 1.5578 
1.74213 -0.0867531 0.133352 -0.0796303 -0.405174 
0.271563 -0.062753 0.197177 -0.608775 0.872146 
-0.786533 0.0818613 -0.273299 -1.7122 -0.956931 
-0.444888 -0.0103307 0.178235 -1.3278 0.970565 
-1.11686 0.0446134 -0.459309 -1.69877 -1.63844 
0.529745 -0.0187613 0.173217 1.20571 0.410063 
-0.391808 -0.0599934 -0.126698 -0.60261 -0.805881 
-1.42853 -0.0472276 0.28207 -2.50986 0.805609 
0.472334 -0.0215164 0.20146 0.891947 0.487887 
-4.34234 0.164251 -0.0297396 -3.61682 0.298332 
-0.249887 0.0760906 -0.146105 -1.07378 -0.786162 
-0.488835 -0.0521126 0.293436 -0.253681 1.0789 
0.783908 0.111134 -0.188104 0.996752 -1.02287 
-0.0192163 0.0291289 -0.296918 -0.116757 -0.845777 
3.77728 0.00222016 0.255973 3.76392 1.44116 
-0.69435 0.0194364 -0.234734 -1.34941 -0.479124 
-0.0895573 -0.061204 0.158985 -0.496673 0.509195 
-0.125881 0.0732539 -0.240602 -0.83351 -1.1387 
-0.439145 -0.0368164 0.279367 -1.39305 0.854029 
-0.314438 0.0938869 -0.214729 -1.19052 -1.14304 
-0.0130816 -0.0352019 -0.110243 0.453943 -0.80195 
-0.138401 0.0104183 0.236326 -0.0323018 0.264567 
1.16845 -0.0963098 -0.361579 2.3372 -0.907945 
-0.99575 0.0155473 -0.129071 -0.939206 0.10452 
-2.99764 0.00703196 -0.143654 -3.28746 -1.10424 
4.04488 0.110962 0.389104 3.59335 1.32603 
0.125582 0.0199524 0.149771 0.610695 0.83112 
-0.132314 0.00773044 -0.0591412 0.359989 -0.326784 
-0.551559 0.0884315 -0.256773 -0.505095 -0.660519 
4.84049 -0.0111344 0.0992033 2.06238 0.809936 
-4.09931 0.144667 -0.00438692 -2.45271 0.30803 
-0.482163 -0.0141958 0.2842 -0.109885 0.607863 
-1.15483 0.0139833 0.146822 -2.55471 1.12013 
-0.18532 0.0208512 -0.0128602 -0.200053 0.628149 
-0.475569 -0.0550124 -0.159329 -0.492195 -1.01213 
0.0634576 0.0378138 0.25422 0.253138 0.313098 
6.57892 -0.271992 -0.196074 5.44548 -0.343511 
-0.0651859 0.0493858 -0.250327 -0.150929 -0.732856 
-1.07912 0.0595409 0.0774097 -1.55997 0.814056 
-0.120636 0.0060867 -0.244895 -0.669146 -1.34437 
-0.369545 -0.00859668 0.0545775 -1.08433 -0.608069 
-0.703939 0.060795 -0.111786 -1.0461 -0.860403 
-3.52692 0.0409577 -0.00042428 -3.54706 0.19709 
1.02696 0.0608944 -0.103758 0.828127 -0.462633 
1.19047 -0.0798177 -0.385097 2.00423 -1.39441 
0.335544 0.0616418 -0.0277483 0.897044 -0.331824 
-0.207987 0.00567806 -0.311812 -0.360732 -1.08006 
0.862919 -0.0192677 -0.299845 1.9654 -1.1582 
-0.166557 -0.0504553 0.134413 -0.601166 0.890885 
-5.74313 -0.225951 0.290735 -4.32845 0.598156 
1.35559 0.0475252 -0.20297 1.60505 -0.882385 
1.23369 0.0354368 -0.296263 2.15324 -0.976291 
-3.3796 -0.207928 0.288812 -3.5039 0.908837 
0.901616 -0.063782 0.0930933 2.12794 0.796934 
0.0371684 0.0369542 -0.284379 0.261513 -0.75683 
-0.0373831 -0.0467843 0.0858262 -0.105295 0.581137 
-0.0484106 -0.0424566 0.270976 -0.0064223 0.638603 
0.395696 -0.0230525 -0.203537 -0.402259 -0.518053 
-1.29288 -0.0482902 -0.0839217 0.598068 -0.685919 
-2.41974 -0.104522 0.0884747 -1.60632 0.435189 
0.0787917 0.0237199 -0.0768401 0.319751 -0.437624 
-0.0416528 0.00593223 -0.0996689 -0.126005 -0.187547 
-0.176324 -0.0682005 0.287109 -0.821535 1.46519 
0.245032 -0.0132801 -0.205685 0.844103 -0.184032 
-8.57716 -0.0703241 0.0146398 -5.14526 0.104107 
-1.04459 -0.0171513 0.119355 -1.69514 -0.312881 
0.0668231 0.128313 0.353588 1.15314 0.64817 
-0.447693 0.0443944 -0.200768 -1.21865 -0.764697 
0.0332538 -0.0166953 -0.291338 0.318785 -1.07143 
