-1.9521,-0.00266102,6.98038,1.7457,0.771916,0.22695,2.61767,-0.845476,0.978365,
-2.77469,-0.00194364,7.51197,0.781079,-1.22494,0.691382,2.26385,-1.66399,-0.185957,
1.85903,-0.187069,0.464849,-2.97074,0.00435636,9.39172,-1.33886,-0.171902,0.984865,
1.31311,0.000275191,6.98694,-2.10978,-2.42053,0.588174,1.69764,0.550976,0.822561,
1.01799,-3.02387,-3.01133,1.24703,-1.56893,5.69042,2.31394,-0.384946,-1.01278,
2.55414,-9.58933e-05,6.4861,-2.64645,0.732295,0.199901,0.147598,2.04299,0.504125,
-2.20332,0.00586374,3.45322,-1.41587,1.58928,1.23174,-2.80478,-2.22246,0.516517,
-0.891756,-1.13182,-0.925283,-5.8035,1.89043,1.82794,-0.46704,2.20055,-0.831449,
-5.46958,-3.95113,-1.27626,-2.64032,-1.64051,1.47657,-3.77499,3.93419,0.172574,
1.96195,-0.20224,0.559831,2.70696,2.2613,1.64758,-0.280991,0.105815,-1.5085,
2.81143,2.05794,0.730449,-1.34191,0.0222291,0.717671,0.511006,-2.97209,-1.40956,
-2.67088,0.000281638,4.31375,2.58772,0.0699904,2.18673,0.277334,-2.26363,0.614497,
2.79933,2.41921,1.73169,3.39656,0.00508796,-1.83981,-0.539516,-2.0095,0.174654,
2.42071,0.0064197,3.48872,1.40167,1.98263,-0.877003,2.48565,2.57267,1.10802,
2.12902,-1.14629,-0.554241,0.869545,1.60954,-0.340912,-0.67739,-0.358475,1.79769,
1.68564,-0.00167232,6.63269,1.67269,-0.0308708,2.82981,-2.17576,2.05748,0.424513,
2.89382,0.000714341,3.34455,1.28843,-2.25065,0.00976236,-2.33917,1.83425,0.429103,
-3.88547,-0.447644,-0.794077,-7.36788,-1.21935,0.696132,-1.90109,1.31333,0.685957,
0.0674498,-0.819524,-0.192876,-2.37747,-0.452016,-0.35948,1.70413,-0.75075,1.06711,
-3.43466,-0.359988,-0.0683596,-1.30793,-0.551842,1.17176,0.646839,-0.189303,0.161773,
4.09268,0.579034,1.52514,-0.0854133,0.60457,-0.278148,2.94813,-1.53336,-0.732357,
3.54453,-1.41146,-0.249517,-2.22305,0.310408,0.785148,2.66162,-0.851479,0.917123,
1.00085,3.19499,0.0909025,-3.71541,6.21696,-0.161413,-3.24791,-2.22665,0.410333,
3.66036,0.821085,1.06824,1.30299,0.191168,-0.74782,-1.99689,1.19337,-0.0394718,
-2.1785,2.08496,-0.412299,1.3014,-1.19624,-0.348846,1.20412,1.11075,1.25959,
1.23994,0.000174776,5.61296,-1.55557,-1.80728,0.141565,2.6519,2.48521,0.202958,
2.70935,0.00111813,2.73101,-0.0337932,1.70838,0.125302,-1.29746,-1.71502,0.147356,
-6.14639,-1.02714,0.515091,-0.105833,0.360054,-0.457816,1.28925,2.86862,0.472833,
2.96808,-4.38272,0.362166,0.886427,4.11039,0.709434,1.45496,-0.706389,-0.374467,
-0.806639,-2.90364,0.478055,-2.63775,-0.165468,0.737378,3.05482,2.37305,0.954115,
-2.31266,-0.00515642,3.87006,2.74488,4.07393,-0.0545394,-2.32404,2.11084,-0.171931,
6.21373,-0.0540983,0.450083,0.0373156,-0.070085,0.955247,2.76094,-2.32134,-0.5408,
-1.81645,0.00104794,5.09966,-1.03989,-2.2675,0.10008,0.67631,-2.16454,0.396286,
1.5271,-0.77647,1.50035,3.02789,-1.99533,-0.0107272,-0.00781717,0.722406,-0.220072,
5.01234,-2.34336,-0.0122732,-0.442567,2.52486,-0.790292,2.12538,2.72958,0.842296,
-0.180441,-3.3934,-0.295631,4.07285,2.92507,0.192899,3.07649,0.881182,0.729682,
-2.6486,-3.09562,0.13125,-4.23553,2.63916,-0.120956,1.94572,1.56281,0.806932,
2.45819,-1.21987,-0.286307,3.6855,1.60905,0.832093,0.345898,1.37198,0.377386,
-1.15176,0.330136,0.996793,-0.977604,-3.07189,0.174537,-2.61289,2.12023,0.810841,
