0.888954,-0.0154595,4.28936,0.160247,-1.9829,0.567244,-2.36738,2.87241,0.116774,
-2.80454,0.0257206,3.53833,2.23673,2.52136,0.117662,1.19366,-0.582892,0.424154,
-2.88351,0.0162456,3.20304,-0.829802,0.259862,0.942204,0.80079,1.12084,0.523103,
1.60902,0.105842,0.16665,2.83018,-1.56042,0.0472562,-0.650969,0.0312965,1.36053,
-0.628805,0.00675793,0.319845,1.58475,0.0158558,4.09474,-2.32792,2.26412,0.481821,
-1.59042,1.18802,0.348577,-0.449016,-2.67106,0.240743,1.5313,-0.108952,0.499705,
-2.93076,0.0109578,3.28555,-2.58918,-0.241903,0.162395,1.56174,-2.11858,0.495318,
2.99701,-1.82253,0.142984,-2.49662,1.3154,0.222726,1.40066,0.446543,0.295572,
-0.518422,0.193893,0.767088,-2.87865,-1.30053,0.331975,2.51129,-0.877689,0.774783,
1.23285,-0.00454094,2.86652,-2.28499,0.606062,0.785833,1.93237,2.25379,0.0536675,
-2.28355,0.022713,3.06861,2.72743,0.572217,0.577885,0.0976372,-1.41986,0.0383743,
-1.6311,-2.42538,0.120184,2.369,0.424922,0.179088,-0.892341,0.210418,1.34013,
2.39733,-0.00707492,2.28794,-2.40187,2.57066,0.310364,-2.60711,-2.5552,0.883197,
-0.700517,1.49717,0.0286942,-0.171085,-3.08181,0.0615176,-0.684528,-2.54404,0.110776,
-0.190168,0.0110512,1.57017,-1.65128,-0.109985,1.72504,0.673098,0.388763,1.80611,
2.91992,0.18943,0.237133,1.55483,0.894841,0.177734,-0.0766223,2.33362,0.519281,
1.8304,-0.0147009,3.7543,-0.861055,1.26869,0.147382,1.36123,-2.93231,0.385422,
-2.87445,0.341771,0.505568,1.62061,-2.64915,0.392253,-2.3939,2.15226,1.06939,
-2.83695,2.80967,0.380225,-2.49985,-2.62169,0.0780829,2.26574,0.800176,0.050045,
2.67015,-0.48916,0.380973,1.73149,2.82167,0.591552,2.52094,0.335809,0.0548147,
-2.74737,-0.0552329,1.85946,-2.64546,2.89476,0.241358,2.6993,-1.37869,1.07586,
-2.71402,-0.0183582,1.66424,-2.14462,1.05378,0.400297,0.488054,-2.29099,0.342189,
2.7883,0.382821,0.764383,2.40513,-2.78668,0.483391,-2.93342,2.97168,0.76729,
2.02491,-0.0122021,1.92976,0.868722,0.0800507,1.59153,-2.71647,1.94027,0.446713,
0.73773,-0.00794612,0.361683,-1.98397,-0.0396561,0.542983,-2.53864,0.0447598,3.2694,
-1.8421,-0.214855,0.863251,-1.72975,0.900281,0.463615,1.18258,2.58638,0.279965,
2.5359,-1.4408,0.576853,2.81921,1.8585,0.111538,-0.166571,1.96237,0.0691036,
0.669864,-0.305545,0.412065,-1.65998,0.58696,0.0989366,1.40243,0.132,2.30344,
