-1.89335 -0.0952013 -0.10835 -0.752964 -0.575554 
3.90915 0.0854788 0.0161718 7.99098 -0.2246 
5.17433 -0.374944 -0.159232 13.4786 -0.513551 
-20.0077 1.4477 -0.138864 -25.7235 0.0353743 
3.16764 0.281264 0.16679 10.6399 0.496908 
5.50873 -0.559186 -0.174511 23.1827 -0.500057 
0.920423 0.0438609 0.159038 0.294844 0.0917915 
-30.012 0.0381895 0.0597568 -27.9804 -0.189644 
18.6397 1.00305 0.233476 30.6581 0.834913 
-1.20465 -0.0633426 0.1945 -1.0655 0.530123 
0.40272 -0.0181345 0.12504 0.879918 1.15665 
-4.3263 -0.19776 0.20624 -4.14895 0.270881 
5.74844 0.0282177 0.251726 4.50928 0.615667 
7.17096 -0.394629 -0.00646819 5.29988 0.463631 
2.92598 -0.0490727 0.0875166 5.26627 0.91473 
2.73271 -0.224953 -0.159805 20.1244 -1.09984 
-26.198 -0.64669 0.0483294 -20.1024 0.152438 
-0.0496284 -0.0427093 0.239531 -0.998599 0.584613 
-23.9071 -0.281023 0.35113 -13.9442 1.76469 
-24.228 -1.3074 0.142023 -31.1823 -0.0694823 
3.56748 0.0283134 0.0492607 2.61473 -0.444434 
-1.95369 0.102584 -0.0425132 -4.3835 0.353267 
3.78784 0.446141 0.226537 23.3714 1.26303 
-12.1852 -0.826876 0.275556 -14.4008 0.772549 
2.24622 -0.138301 -0.173601 5.45766 -0.836922 
11.9527 -0.595011 -0.0969267 24.7969 -0.393397 
-3.15986 -0.098432 0.0588314 -27.2206 0.430666 
-6.32339 0.164098 -0.184076 -9.25537 -0.791006 
2.01166 0.424808 0.372534 3.84515 1.16447 
-24.8886 -0.106583 -0.019663 -13.275 -0.420706 
-0.333541 -0.0180026 0.109259 -1.13923 0.388497 
42.9778 -0.812676 -0.120132 18.143 -0.10897 
16.4758 -0.333579 -0.496993 16.6057 -1.68831 
86.9252 -0.645719 -0.0766411 24.9387 -0.408334 
3.33546 -0.00929731 0.068622 6.04153 0.352918 
-14.6743 0.876654 -0.0565193 -17.9727 0.337832 
10.4232 -0.394867 -0.104985 22.5669 -0.226827 
-4.28448 0.379371 -0.126702 -11.3716 -0.0651009 
-2.01187 0.0483567 0.0840111 -1.80508 0.568692 
-4.64667 -0.19967 0.0575695 -16.1615 -0.115792 
9.51399 0.38355 0.239373 11.5153 1.15342 
-16.52 -0.46291 -0.144859 -14.3463 -0.662382 
-3.52169 -0.030335 -0.158243 -3.82213 -0.99527 
-1.96786 0.0357755 0.0361761 -1.39615 0.472781 
11.0046 0.343459 0.422126 12.3191 1.51189 
-4.68878 0.599875 -0.255652 -15.5656 -0.679845 
4.29367 0.212913 0.104836 23.7395 0.617942 
4.67854 0.00877327 -0.0842704 9.25493 -0.770523 
-3.30896 -0.498076 0.323617 -12.8085 1.4385 
1.33277 -0.285987 -0.435396 6.31338 -2.12944 
3.92631 0.0672499 0.443969 3.19683 1.84902 
-34.163 -0.846572 0.147233 -16.9755 0.475245 
26.513 -0.745587 0.0744743 18.7841 -0.264784 
31.3795 1.01237 0.388588 25.508 1.15828 
-12.7755 0.268817 -0.0674151 -25.534 -0.159046 
10.1132 -0.106952 -0.136176 18.016 -0.971187 
-0.333023 0.00672386 0.166338 -0.506464 0.733644 
-13.0817 1.18322 -0.198681 -29.8021 -0.707073 
4.83001 -0.207607 -0.00636155 9.60573 0.123235 
26.2133 0.568613 0.177907 15.8873 0.557273 
39.633 0.0778503 0.337961 19.9807 1.56149 
-9.53783 -0.735736 0.136696 -21.6386 0.186238 
21.4055 0.520885 0.113232 22.0222 0.117478 
15.7248 1.16389 0.0273861 29.6018 -0.328081 
20.3806 -0.523574 -0.0898932 26.0315 -0.420842 
-0.57338 0.0367924 0.0614968 -0.904534 1.04126 
22.8861 1.43532 0.313447 30.2206 1.11731 
59.5775 0.741703 -0.0151402 30.5864 0.104814 
4.4578 -0.653845 -0.287897 13.688 -0.817795 
-22.5806 -0.224557 0.0842852 -17.1708 0.215544 
-4.55632 0.178113 -0.0685098 -8.33221 0.159869 
16.2213 0.0215642 -0.353894 7.06099 -1.30173 
28.4715 -0.724124 0.136543 23.733 0.349044 
3.26272 -0.175485 -0.144953 3.47581 -0.624489 
-12.368 0.865393 -0.402503 -15.9083 -1.40633 
-27.5307 0.480152 -0.118451 -26.444 -0.368419 
-15.7323 1.4206 -0.296258 -28.4753 -1.03588 
-29.4487 0.236435 0.0561199 -11.5132 0.0962782 
-17.4901 -1.11668 0.335035 -18.7626 0.952498 
26.6222 0.226112 -0.0528807 15.5942 -0.57466 
27.1311 -1.65611 -0.231711 27.4267 -0.392452 
